transaction_id,user_id,transaction_date,raw_timestamp,region,city,product_category,price,quantity,sale_amount,status,age,subscription,store_id,email,username
T14036,JM-15655,2016-12-12,2016-12-12 19:17:18,East,Lorain,Technology,63.99,6,383.952,Pending,40,Premium,S08,jim.mitchum@example.com,jim37
T15987,JS-16030,2016-07-19,2016-07-19 21:00:40,South,Hattiesburg,Office Supplies,21.98,4,87.92,Failed,56,Premium,S04,joy.smith@example.com,joy92
T13356,CA-12310,2014-07-19,2014-07-19 08:35:49,East,Bristol,Office Supplies,10.44,2,20.88,Completed,27,Premium,S05,christine.abelman@example.com,christine85
T10352,AB-10060,2016-09-01,2016-09-01 19:03:54,East,New York City,Office Supplies,3.05,1,3.048,Failed,42,Basic,S10,adam.bellavance@example.com,adam54
T16100,SV-20365,2017-09-20,2017-09-20 18:24:45,East,New York City,Furniture,262.56,11,2888.127,Completed,18,Premium,S06,seth.vernon@example.com,seth56
T11422,RW-19540,2015-09-26,2015-09-26 15:51:28,West,Mesa,Office Supplies,30.34,2,60.672,Completed,68,Basic,S11,rick.wilson@example.com,rick66
T10897,HL-15040,2016-10-03,2016-10-03 16:44:17,Central,Houston,Office Supplies,7.82,2,15.648,Pending,27,Free,S04,,hunter16
T14276,KN-16450,2015-07-09,2015-07-09 08:46:06,Central,Dallas,Office Supplies,24.32,2,48.632,Failed,45,Premium,S06,kean.nguyen@example.com,kean59
T16082,TB-21595,2014-02-18,2014-02-18 13:40:46,Central,Lubbock,Furniture,5.03,5,25.16,Failed,47,Premium,S12,troy.blackwell@example.com,troy7
T10121,SC-20725,2016-06-12,2016-06-12 16:53:42,East,Wilmington,Office Supplies,7.71,4,30.84,Completed,38,Premium,S07,steven.cartwright@example.com,steven10
T16733,KE-16420,2014-07-04,2014-07-04 09:07:54,West,Aurora,Office Supplies,44.38,4,177.536,Failed,35,Premium,S12,katrina.edelman@example.com,katrina56
T18171,AB-10060,2017-11-06,2017-11-06 10:44:11,West,Seattle,Technology,36.32,3,108.96,Failed,25,Basic,S04,adam.bellavance@example.com,adam25
T15268,CS-11845,2017-09-30,2017-09-30 11:14:07,West,Seattle,Office Supplies,3.89,1,3.89,Completed,65,Premium,S08,cari.sayre@example.com,cari44
T13314,TH-21100,2014-09-27,2014-09-27 19:59:40,West,San Diego,Office Supplies,40.99,2,81.98,Pending,38,Free,S08,thea.hendricks@example.com,thea83
T14333,SS-20875,2017-09-01,2017-09-01 14:11:35,West,Redmond,Office Supplies,4.58,5,22.92,,49,Premium,S03,sung.shariari@example.com,sung67
T13199,TB-21280,2014-12-01,2014-12-01 11:14:26,South,Jacksonville,Technology,23.99,4,95.968,Completed,47,Premium,S01,,toby31
T15692,KM-16225,2015-12-10,2015-12-10 17:21:24,East,Baltimore,Office Supplies,8.95,5,44.75,Completed,55,Free,S05,kalyca.meade@example.com,kalyca26
T17513,JL-15835,2017-07-14,2017-07-14 16:22:23,East,Columbus,Office Supplies,34.21,7,239.456,Failed,18,Basic,S12,john.lee@example.com,john41
T15029,CV-12295,2014-09-02,2014-09-02 21:37:32,Central,Chicago,Technology,79.99,3,239.976,Completed,55,Free,S05,, 
T17854,SM-20320,2015-12-25,2015-12-25 15:50:21,West,Los Angeles,Office Supplies,4.98,2,9.96,Failed,31,Basic,S02,sean.miller@example.com,sean7
T13590,FM-14290,2017-11-24,2017-11-24 10:11:46,South,Richmond,Office Supplies,2.88,1,2.88,Failed,32,Free,S09,frank.merwin@example.com,frank36
T16791,IM-15055,2016-11-16,2016-11-16 16:01:57,West,Roseville,Office Supplies,1.66,5,8.32,Completed,31,Basic,S08,ionia.mcgrath@example.com,ionia22
T14645,Co-12640,2015-08-02,2015-08-02 13:30:44,West,Seattle,Technology,279.2,2,558.4,Completed,30,Free,S04,corey-lock.corey-lock@example.com,corey-lock41
T10043,RA-19885,2016-07-17,2016-07-17 12:14:51,West,Los Angeles,Office Supplies,38.94,2,77.88,Pending,44,Premium,S10,ruben.ausman@example.com,ruben4
T13574,JW-15955,2017-08-07,2017-08-07 11:14:52,East,Long Beach,Office Supplies,5.84,2,11.68,Pending,43,Basic,S08,joni.wasserman@example.com,joni10
T18115,LW-16825,2017-10-03,2017-10-03 16:20:34,Central,Pasadena,Office Supplies,4.13,5,20.64,Pending,27,Basic,S06,laurel.workman@example.com,laurel91
T10968,BS-11800,2017-04-09,2017-04-09 21:57:26,East,New York City,Office Supplies,47.9,4,191.6,Pending,38,Premium,S08,bryan.spruell@example.com,bryan86
T18536,CC-12475,2014-05-16,2014-05-16 19:05:39,West,San Francisco,Technology,18.8,3,56.4,Pending,28,Basic,S10,cindy.chapman@example.com,cindy58
T14701,JK-16120,2017-05-11,2017-05-11 21:32:09,Central,Austin,Office Supplies,37.21,2,74.416,Pending,25,Premium,S08,julie.kriz@example.com,julie7
T17540,BS-11380,2017-12-02,2017-12-02 13:15:05,West,Denver,Office Supplies,4.58,8,36.624,Completed,23,Free,S01,bill.stewart@example.com,bill91
T12292,TS-21160,2015-04-20,2015-04-20 16:59:14,South,Columbus,Furniture,99.23,6,595.38,Pending,33,Premium,S10,theresa.swint@example.com,theresa28
T38224,LF-17185,2015-03-05,2015-03-05 19:43:01,East,New York City,Furniture,54.8,7,383.607,Pending,52,Basic,S03,luke.foster@example.com,luke94
T11973,JD-16015,2014-12-14,2014-12-14 08:01:01,Central,Chicago,Office Supplies,1.28,4,5.104,Completed,55,Free,S10,joy.daniels@example.com,joy49
T18458,TH-21235,2017-05-28,2017-05-28 13:13:24,Central,Chicago,Office Supplies,1.19,3,3.564,Failed,20,Basic,S11,tiffany.house@example.com,tiffany26
T12537,SV-20365,2015-01-27,2015-01-27 16:41:18,East,Cleveland,Furniture,90.99,2,181.986,Completed,38,Premium,S06,seth.vernon@example.com,seth98
T11464,LC-16930,2016-08-26,2016-08-26 17:29:22,Central,Pasadena,Furniture,170.79,6,1024.716,Pending,35,Free,S08,linda.cazamias@example.com,linda29
T16976,CY-12745,2015-06-28,2015-06-28 11:36:54,West,Gilbert,Office Supplies,2.95,2,5.904,Completed,55,Basic,S09,craig.yedwab@example.com,craig8
T13567,RD-19660,2017-09-07,2017-09-07 09:05:57,Central,Independence,Office Supplies,525.98,3,1577.94,Failed,36,Free,S11,robert.dilbeck@example.com,robert6
T18608,BT-11440,2014-06-04,2014-06-04 15:29:57,East,New York City,Furniture,28.48,2,56.96,Failed,25,Free,S07,bobby.trafton@example.com,bobby43
T13406,LB-16795,2014-04-23,2014-04-23 08:57:03,East,Columbus,Furniture,140.69,2,281.372,Failed,48,Basic,S06,laurel.beltran@example.com,laurel28
T18424,NP-18670,2017-10-12,2017-10-12 18:11:02,East,Lakewood,Furniture,20.24,2,40.48,Pending,37,Free,S11,nora.paige@example.com,nora60
T15100,PN-18775,2015-08-07,2015-08-07 18:32:27,West,Bakersfield,Office Supplies,6.38,3,19.152,Completed,49,Free,S12,parhena.norris@example.com,parhena14
T17533,LC-16885,2016-06-17,2016-06-17 19:12:51,West,Longmont,Furniture,120.78,4,483.136,Failed,37,Premium,S08,lena.creighton@example.com,lena48
T11651,HH-15010,2014-08-29,2014-08-29 09:13:53,West,San Francisco,Office Supplies,54.96,2,109.92,Failed,70,Free,S04,hilary.holden@example.com,hilary97
T38732,GH-14410,2017-06-30,2017-06-30 08:12:51,Central,Chicago,Furniture,7.11,2,14.224,Pending,58,Free,S05,gary.hansen@example.com,gary69
T18581,MC-17590,2014-05-20,2014-05-20 13:55:52,Central,San Marcos,Furniture,3.44,3,10.332,Failed,29,Premium,S09,matt.collister@example.com,matt57
T10922,SE-20110,2015-04-11,2015-04-11 13:05:04,East,New York City,Technology,28.38,3,85.14,Pending,59,Free,S02,sanjit.engle@example.com,sanjit99
T30205,SC-20845,2016-11-11,2016-11-11 13:11:13,Central,Arlington Heights,Office Supplies,2.35,6,14.112,Completed,53,Basic,S10,sung.chung@example.com,sung69
T11609,JO-15280,2016-04-19,2016-04-19 08:18:36,West,Los Angeles,Office Supplies,5.68,4,22.72,Failed,69,Basic,S09,jas.o'carroll@example.com,jas49
T12304,MO-17800,2017-09-17,2017-09-17 18:17:34,South,Roswell,Furniture,180.98,4,723.92,Failed,21,Free,S07,meg.o'connel@example.com,meg37
T14315,AB-10165,2015-06-25,2015-06-25 21:37:06,West,Los Angeles,Office Supplies,10.48,2,20.96,,51,Free,S11,alan.barnes@example.com,alan37
T10896,PC-18745,2016-11-10,2016-11-10 21:45:05,West,San Francisco,Office Supplies,23.34,3,70.008,Pending,27,Free,S01,pamela.coakley@example.com,pamela62
T19760,SF-20965,2016-10-31,2016-10-31 16:19:46,West,San Francisco,Furniture,280.78,5,1403.92,Pending,60,Free,S08,sylvia.foulston@example.com,sylvia82
T12200,CK-12205,2015-03-28,2015-03-28 08:37:47,East,Philadelphia,Office Supplies,5.23,1,5.232,Failed,31,Free,S07,chloris.kastensmidt@example.com, 
T11102,PV-18985,2016-06-14,2016-06-14 21:34:17,West,San Francisco,Office Supplies,2.88,3,8.64,Pending,63,Free,S10,paul.hugh@example.com,paul25
T18572,SR-20740,2016-04-03,2016-04-03 19:22:50,Central,Dallas,Office Supplies,3.42,3,10.272,Failed,55,Free,S02,steven.roelle@example.com,steven81
T13303,CS-11950,2014-11-18,2014-11-18 09:06:59,East,Philadelphia,Furniture,20.1,3,60.312,Completed,33,Free,S05,carlos.soltero@example.com,carlos25
T13062,RE-19450,2017-03-03,2017-03-03 10:17:11,Central,Dallas,Office Supplies,3.36,8,26.88,,51,Basic,S12,richard.eichhorn@example.com,richard44
T19276,CP-12085,2016-05-26,2016-05-26 19:53:24,South,Delray Beach,Office Supplies,30.78,6,184.704,Failed,43,Premium,S07,cathy.prescott@example.com,cathy10
T17010,KN-16390,2015-08-21,2015-08-21 17:20:19,East,Springfield,Furniture,,1,25.984,Pending,35,Basic,S06,,katherine8
T11355,LW-16990,2017-05-04,2017-05-04 20:01:59,West,San Francisco,Furniture,300.9,1,300.904,Failed,59,Premium,S01,lindsay.williams@example.com,lindsay9
T14438,CB-12415,2016-05-03,2016-05-03 15:21:23,Central,Chicago,Office Supplies,8.8,3,26.406,Pending,59,Free,S12,christy.brittain@example.com,christy89
T14981,RW-19630,2016-12-09,2016-12-09 09:11:15,Central,Chicago,Office Supplies,,2,4.356,Pending,39,Free,S08,rob.williams@example.com,rob11
T15866,RS-19420,2014-08-05,2014-08-05 12:56:37,East,Meriden,Office Supplies,2.28,2,4.56,Pending,60,Free,S08,ricardo.sperren@example.com,ricardo47
T19720,DK-13375,2017-11-12,2017-11-12 16:58:44,East,Lancaster,Office Supplies,110.51,2,221.024,Completed,43,Premium,S04,dennis.kane@example.com,dennis82
T14103,ZC-21910,2017-06-19,2017-06-19 16:02:57,Central,Houston,Office Supplies,,8,146.176,Failed,28,Premium,S07,zuschuss.carroll@example.com,zuschuss67
T16837,DL-13495,2017-10-15,2017-10-15 15:42:15,West,Thousand Oaks,Furniture,22.72,1,22.72,Failed,24,Basic,S03,dionis.lloyd@example.com,dionis50
T10597,LR-16915,2014-08-08,2014-08-08 17:08:57,West,San Diego,Technology,89.19,5,445.96,Completed,27,Basic,S05,lena.radford@example.com,lena22
T11721,BN-11515,2016-05-19,2016-05-19 18:11:04,East,New York City,Office Supplies,11.94,4,47.744,Pending,51,Free,S06,bradley.nguyen@example.com,bradley38
T16993,RH-19600,2015-11-08,2015-11-08 14:06:12,South,Hampton,Furniture,62.18,3,186.54,Pending,66,Free,S11,rob.haberlin@example.com,rob55
T30531,TA-21385,2014-09-12,2014-09-12 13:33:42,Central,Olathe,Technology,11.48,5,57.4,Pending,39,Basic,S12,tom.ashbrook@example.com,tom21
T18113,JM-15865,2016-12-01,2016-12-01 12:49:09,Central,San Angelo,Office Supplies,2.91,4,11.648,Pending,58,Premium,S11,john.murray@example.com,john8
T12011,JF-15190,2014-11-15,2014-11-15 20:03:45,South,Johnson City,Office Supplies,,4,24.896,Completed,67,Premium,S08,jamie.frazer@example.com,jamie15
T16991,RH-19600,2015-11-08,2015-11-08 10:15:20,South,Hampton,Office Supplies,14.81,3,44.43,Completed,60,Premium,S09,rob.haberlin@example.com,rob81
T11322,MC-17575,2017-02-03,2017-02-03 19:45:45,East,Cincinnati,Office Supplies,142.78,2,285.552,Failed,33,Free,S06,matt.collins@example.com,matt9
T19961,CL-12700,2017-09-16,2017-09-16 21:05:16,South,Florence,Technology,18.0,1,18,Failed,44,Basic,S11,craig.leslie@example.com,craig98
T13413,GM-14695,2016-09-20,2016-09-20 12:21:22,West,San Francisco,Office Supplies,2.94,4,11.76,Completed,49,Basic,S07,greg.maxwell@example.com,greg76
T12211,ML-17410,2014-11-14,2014-11-14 18:59:33,East,Fairfield,Office Supplies,4.38,10,43.8,Completed,34,Basic,S07,maris.laware@example.com,maris42
T10109,JM-15250,2017-11-23,2017-11-23 12:39:40,South,Charlotte,Office Supplies,3.3,1,3.304,Failed,45,Free,S12,janet.martin@example.com,janet92
T10064,KM-16720,2015-11-24,2015-11-24 19:29:17,West,Los Angeles,Office Supplies,4.3,6,25.824,Failed,29,Free,S04,kunst.miller@example.com,kunst30
T16815,PS-18760,2017-09-14,2017-09-14 08:03:42,East,Philadelphia,Technology,120.58,2,241.17,Failed,46,Premium,S10,pamela.stobb@example.com,pamela42
T19020,LE-16810,2014-12-16,2014-12-16 21:20:20,South,Springfield,Technology,49.99,2,99.98,Pending,67,Premium,S07,laurel.elliston@example.com,laurel89
T19009,NB-18655,2017-11-18,2017-11-18 16:32:09,Central,Milwaukee,Furniture,2.91,2,5.82,Pending,56,Premium,S07,nona.balk@example.com,nona80
T17329,SC-20050,2014-03-18,2014-03-18 21:36:40,West,Burbank,Technology,319.99,4,1279.968,Pending,34,Basic,S08,sample.a@example.com,sample51
T18141,NK-18490,2016-07-18,2016-07-18 10:45:43,East,Philadelphia,Office Supplies,4.62,4,18.496,Pending,59,Basic,S01,neil.knudson@example.com,neil81
T11225,BM-11140,2016-12-04,2016-12-04 08:25:52,East,New York City,Office Supplies,,1,1.728,Completed,58,Basic,S02,becky.martin@example.com,becky96
T19888,CA-12265,2017-10-12,2017-10-12 16:00:37,East,New York City,Office Supplies,4.98,2,9.96,Pending,49,Basic,S10,christina.anderson@example.com,christina71
T10431,RB-19795,2016-04-15,2016-04-15 15:11:36,South,Gastonia,Technology,58.39,7,408.744,Failed,45,Basic,S04,ross.baird@example.com,ross74
T13160,DB-13210,2016-03-26,2016-03-26 18:45:37,South,Jacksonville,Technology,39.99,3,119.976,Failed,61,Free,S02,dean.braden@example.com,dean30
T14301,PO-18850,2017-08-23,2017-08-23 17:26:18,South,Tallahassee,Furniture,1.39,2,2.784,Pending,51,Basic,S01,patrick.o'brill@example.com,patrick17
T11929,VM-21685,2017-03-16,2017-03-16 21:36:30,West,Seattle,Office Supplies,6.48,1,6.48,Failed,21,Premium,S09,valerie.mitchum@example.com,valerie83
T15426,NM-18520,2016-12-03,2016-12-03 09:52:42,West,Los Angeles,Technology,329.99,5,1649.95,Pending,37,Basic,S01,neoma.murray@example.com,neoma97
T11856,FM-14215,2014-06-13,2014-06-13 14:14:17,West,Los Angeles,Office Supplies,4.84,3,14.52,Completed,19,Basic,S02,filia.mcadams@example.com,filia64
T19757,LC-16870,2017-03-27,2017-03-27 20:07:46,South,Richmond,Furniture,146.05,2,292.1,Failed,51,Premium,S03,lena.cacioppo@example.com,lena62
T17390,TT-21070,2017-11-29,2017-11-29 18:07:22,South,Chattanooga,Furniture,195.18,2,390.368,Completed,33,Premium,S08,ted.trevino@example.com,ted12
T19402,LP-17080,2014-06-24,2014-06-24 19:22:00,West,Tucson,Furniture,2.14,2,4.272,Pending,57,Premium,S06,liz.pelletier@example.com,liz70
T12073,TC-20980,2016-11-26,2016-11-26 12:59:13,West,Seattle,Office Supplies,3.66,2,7.312,Completed,53,Free,S03,tamara.chand@example.com,tamara82
T16807,GD-14590,2017-12-25,2017-12-25 14:01:07,West,Everett,Office Supplies,3.86,1,3.856,Completed,23,Basic,S01,giulietta.dortch@example.com,giulietta11
T14415,JB-15400,2017-08-19,2017-08-19 21:46:30,East,Lawrence,Office Supplies,387.99,1,387.99,Pending,24,Premium,S07,jennifer.braxton@example.com,jennifer33
T14089,LH-16900,2014-08-19,2014-08-19 17:32:54,South,Jonesboro,Furniture,70.98,9,638.82,Pending,37,Free,S07,lena.hernandez@example.com,lena87
T12513,DB-12910,2017-12-02,2017-12-02 21:54:17,South,Tampa,Office Supplies,9.13,5,45.66,Pending,18,Premium,S10,,daniel86
T13005,MG-17875,2016-09-08,2016-09-08 16:51:45,East,New York City,Office Supplies,207.48,1,207.48,Failed,60,Basic,S09,michael.grace@example.com,michael48
T16942,SC-20260,2017-06-26,2017-06-26 18:39:32,East,New York City,Office Supplies,178.47,4,713.88,Pending,21,Free,S08,scott.cohen@example.com,scott55
T16173,NZ-18565,2014-08-02,2014-08-02 18:45:52,Central,Springfield,Office Supplies,5.34,5,26.7,Failed,65,Premium,S08,nick.zandusky@example.com,nick66
T16237,AC-10420,2016-02-23,2016-02-23 19:26:12,East,Philadelphia,Office Supplies,,3,57.576,Failed,60,Basic,S09,alyssa.crouse@example.com,alyssa49
T19271,PK-19075,2017-08-21,2017-08-21 14:59:44,East,New York City,Office Supplies,717.59,6,4305.552,Pending,56,Free,S05,,pete42
T30066,RW-19540,2017-05-07,2017-05-07 21:59:27,Central,Detroit,Furniture,26.64,1,26.64,Pending,65,Basic,S03,rick.wilson@example.com,rick23
T15019,SS-20410,2014-11-15,2014-11-15 10:46:21,West,Los Angeles,Technology,257.49,3,772.47,Completed,45,Premium,S01,shahid.shariari@example.com,shahid58
T17855,BH-11710,2017-12-07,2017-12-07 17:43:22,South,Hattiesburg,Office Supplies,80.16,4,320.64,Completed,35,Premium,S04,,brosina5
T11874,BP-11230,2017-11-21,2017-11-21 14:34:44,West,Spokane,Furniture,70.98,1,70.98,Failed,31,Premium,S10,benjamin.patterson@example.com,benjamin59
T10631,FM-14380,2016-12-11,2016-12-11 09:07:16,West,Aurora,Office Supplies,81.13,3,243.384,,22,Basic,S11,fred.mcmath@example.com,fred30
T16656,KM-16375,2017-02-20,2017-02-20 10:08:12,West,Gilbert,Technology,,1,31.992,,46,Basic,S06,katherine.murray@example.com,katherine53
T30173,ND-18370,2017-03-19,2017-03-19 19:22:22,West,San Francisco,Technology,109.58,6,657.504,Completed,64,Basic,S07,natalie.decherney@example.com,natalie66
T16239,HA-14905,2015-12-12,2015-12-12 14:57:27,West,San Jose,Furniture,55.5,3,166.5,Completed,36,Free,S01,helen.abelman@example.com,helen60
T17085,AR-10825,2017-07-21,2017-07-21 17:21:00,West,Concord,Technology,180.69,9,1626.192,Completed,21,Premium,S07,anthony.rawles@example.com,anthony41
T14722,NR-18550,2014-06-07,2014-06-07 11:14:23,Central,Aurora,Furniture,89.64,3,268.935,Pending,40,Premium,S09,nick.radford@example.com,nick1
T16214,MB-17305,2017-11-12,2017-11-12 10:35:56,West,Longview,Office Supplies,38.06,2,76.12,Pending,48,Premium,S08,maria.bertelson@example.com,maria62
T13667,TB-21250,2014-12-08,2014-12-08 20:55:16,West,Salem,Technology,17.56,3,52.68,Pending,62,Free,S02,tim.brockman@example.com, 
T19774,PF-19225,2016-06-26,2016-06-26 11:50:07,South,Atlanta,Technology,135.95,1,135.95,Pending,59,Free,S01,phillip.flathmann@example.com,phillip20
T14529,RS-19765,2017-09-08,2017-09-08 10:07:21,East,Marion,Technology,29.21,4,116.832,Pending,50,Free,S03,roland.schwarz@example.com,roland33
T18305,BG-11740,2017-11-03,2017-11-03 14:07:57,West,Bakersfield,Furniture,121.59,4,486.368,Pending,31,Premium,S08,bruce.geld@example.com,bruce13
T10149,JE-16165,2016-12-05,2016-12-05 21:34:30,Central,Franklin,Technology,49.99,3,149.97,,59,Basic,S05,justin.ellison@example.com,justin97
T15902,PC-18745,2016-11-27,2016-11-27 12:02:08,East,Westfield,Furniture,10.52,3,31.56,Completed,60,Premium,S09,pamela.coakley@example.com,pamela78
T15246,BF-11020,2016-08-02,2016-08-02 17:48:10,West,Los Angeles,Technology,111.19,3,333.576,Completed,46,Basic,S01,barry.französisch@example.com,barry50
T15747,LH-16900,2016-12-08,2016-12-08 19:36:10,South,Greenville,Technology,124.79,2,249.584,Failed,66,Free,S02,lena.hernandez@example.com,lena90
T14066,KH-16630,2014-11-01,2014-11-01 16:21:00,South,Charlotte,Office Supplies,1.5,5,7.52,Failed,25,Free,S04,ken.heidel@example.com,ken8
T17946,GA-14725,2017-12-25,2017-12-25 18:32:28,Central,Dallas,Office Supplies,8.2,5,40.98,Completed,63,Premium,S07,guy.armstrong@example.com,guy34
T17819,DP-13390,2016-10-21,2016-10-21 18:07:42,West,North Las Vegas,Office Supplies,1511.99,3,4535.976,Completed,47,Basic,S11,dennis.pardue@example.com,dennis19
T19080,GW-14605,2016-02-16,2016-02-16 16:30:25,South,Henderson,Office Supplies,5.8,1,5.8,Completed,62,Free,S01,giulietta.weimer@example.com,giulietta9
T11709,JK-15205,2017-10-30,2017-10-30 19:46:23,West,San Francisco,Office Supplies,3.71,2,7.42,Completed,38,Basic,S09,jamie.kunitz@example.com,jamie17
T12899,PW-19240,2015-04-26,2015-04-26 18:26:21,Central,Houston,Furniture,204.21,2,408.422,Completed,63,Free,S08,,pierre67
T18187,AG-10900,2015-09-13,2015-09-13 11:07:34,Central,Chicago,Furniture,42.52,4,170.072,Completed,45,Basic,S09,arthur.gainer@example.com,arthur43
T13108,AA-10480,2016-07-17,2016-07-17 20:04:02,Central,Springfield,Office Supplies,7.31,3,21.93,Pending,48,Premium,S05,andrew.allen@example.com,andrew68
T19895,SH-19975,2016-07-25,2016-07-25 10:24:41,Central,Milwaukee,Furniture,19.04,5,95.2,Pending,48,Free,S04,sally.hughsby@example.com,sally95
T17710,EH-14185,2014-10-25,2014-10-25 08:26:54,East,Philadelphia,Office Supplies,4.57,3,13.698,Pending,62,Premium,S12,evan.henry@example.com,evan72
T15154,CS-11860,2014-06-30,2014-06-30 14:25:55,East,New York City,Office Supplies,2.2,3,6.6,Completed,63,Free,S08,cari.schnelling@example.com,cari11
T16491,MF-18250,2014-09-15,2014-09-15 13:26:48,East,Philadelphia,Furniture,25.98,4,103.936,Completed,61,Free,S05,monica.federle@example.com,monica32
T12370,KL-16555,2016-09-23,2016-09-23 21:50:42,East,Fairfield,Office Supplies,2.46,2,4.912,Failed,62,Premium,S11,kelly.lampkin@example.com,kelly1
T17341,SG-20470,2014-07-26,2014-07-26 19:48:07,South,Atlanta,Furniture,33.94,2,67.88,Pending,23,Basic,S06,sheri.gordon@example.com,sheri29
T17093,CC-12685,2015-01-09,2015-01-09 18:13:19,South,Henderson,Office Supplies,21.38,2,42.76,Completed,30,Basic,S08,craig.carroll@example.com,craig13
T14559,CM-11815,2014-12-31,2014-12-31 12:37:26,Central,El Paso,Office Supplies,24.78,2,49.568,Failed,33,Premium,S11,candace.mcmahon@example.com,candace67
T12019,BK-11260,2015-03-19,2015-03-19 13:02:52,West,San Bernardino,Office Supplies,8.34,4,33.36,Failed,62,Free,S10,berenike.kampe@example.com,berenike99
T11084,KD-16270,2016-03-01,2016-03-01 09:24:08,East,Yonkers,Office Supplies,26.38,1,26.38,Completed,20,Basic,S08,karen.daniels@example.com,karen21
T17686,TT-21070,2015-02-14,2015-02-14 21:33:23,East,Rochester,Technology,625.99,1,625.99,Pending,42,Premium,S07,ted.trevino@example.com,ted35
T17467,AH-10690,2016-05-19,2016-05-19 08:26:33,West,Los Angeles,Office Supplies,10.98,8,87.84,Pending,46,Free,S04,anna.häberlin@example.com,anna80
T11485,CP-12340,2016-10-14,2016-10-14 09:15:34,West,Seattle,Technology,59.0,3,177,Completed,20,Basic,S08,christine.phan@example.com,christine44
T10989,JG-15805,2017-05-21,2017-05-21 20:18:00,East,Auburn,Furniture,104.01,5,520.05,Pending,40,Premium,S01,john.grady@example.com,john28
T11833,GB-14530,2015-11-05,2015-11-05 20:57:41,South,Monroe,Furniture,69.0,3,207,Completed,27,Premium,S02,george.bell@example.com,george91
T16116,SP-20650,2016-03-14,2016-03-14 14:47:21,West,Redwood City,Office Supplies,6.98,6,41.904,Completed,49,Free,S08,stephanie.phelps@example.com,stephanie54
T18242,LH-16900,2014-09-01,2014-09-01 10:06:44,East,New York City,Office Supplies,11.87,2,23.744,Failed,46,Basic,S07,lena.hernandez@example.com,lena82
T19573,MB-17305,2015-09-24,2015-09-24 15:35:47,East,Columbus,Office Supplies,,1,24.424,,37,Basic,S06,maria.bertelson@example.com,maria42
T19280,SC-20305,2017-12-01,2017-12-01 09:01:09,East,Philadelphia,Furniture,199.49,2,398.972,Pending,37,Free,S10,,sean75
T15807,DL-13315,2016-09-04,2016-09-04 08:55:27,South,Knoxville,Office Supplies,4.06,3,12.192,Failed,60,Premium,S03,delfina.latchford@example.com,delfina44
T13296,CM-12655,2017-10-01,2017-10-01 15:48:04,East,New York City,Technology,154.99,11,1704.89,Failed,62,Free,S05,corinna.mitchell@example.com,corinna23
T19277,CP-12085,2016-05-26,2016-05-26 11:04:28,South,Delray Beach,Technology,,2,47.92,Completed,23,Free,S07,cathy.prescott@example.com,cathy90
T19041,ND-18460,2014-09-19,2014-09-19 09:43:16,West,Chandler,Furniture,73.92,1,73.915,Completed,18,Premium,S02,neil.ducich@example.com,neil65
T15048,AI-10855,2016-11-10,2016-11-10 14:33:46,West,Los Angeles,Office Supplies,2.94,5,14.7,Pending,23,Premium,S02,arianne.irving@example.com,arianne29
T18620,EM-14095,2017-09-08,2017-09-08 13:09:25,East,New York City,Office Supplies,16.28,4,65.12,Failed,33,Basic,S02,,eudokia47
T12335,KW-16570,2014-09-30,2014-09-30 20:01:34,South,Clarksville,Office Supplies,11.54,6,69.216,Pending,54,Premium,S01,kelly.williams@example.com,kelly24
T13984,CC-12370,2016-07-07,2016-07-07 10:32:20,West,Los Angeles,Technology,559.99,5,2799.96,Completed,52,Basic,S02,christopher.conant@example.com,christopher57
T18982,LC-16870,2016-03-06,2016-03-06 14:19:54,Central,Chicago,Office Supplies,0.78,3,2.334,Failed,43,Premium,S08,lena.cacioppo@example.com,lena97
T11853,RK-19300,2015-07-20,2015-07-20 12:28:56,Central,South Bend,Office Supplies,15.25,7,106.75,Pending,18,Basic,S08,ralph.kennedy@example.com,ralph3
T16563,CT-11995,2014-05-07,2014-05-07 14:07:03,East,Lawrence,Office Supplies,5.38,3,16.14,Completed,64,Premium,S07,carol.triggs@example.com,carol90
T12319,EM-13825,2017-07-20,2017-07-20 13:06:37,Central,Sioux Falls,Technology,129.99,3,389.97,Pending,31,Basic,S06,elizabeth.moffitt@example.com,elizabeth90
T17264,ML-17395,2017-10-22,2017-10-22 11:12:59,East,Philadelphia,Office Supplies,7.92,4,31.68,Pending,28,Basic,S05,marina.lichtenstein@example.com,marina4
T13060,HH-15010,2017-10-19,2017-10-19 16:38:58,West,San Francisco,Furniture,12.18,2,24.368,Completed,49,Premium,S08,hilary.holden@example.com,hilary87
T13020,SC-20095,2015-11-08,2015-11-08 17:00:19,West,West Jordan,Office Supplies,,3,5.04,Failed,27,Basic,S05,sanjit.chand@example.com,sanjit56
T15021,MZ-17515,2017-03-23,2017-03-23 09:11:03,East,New York City,Office Supplies,115.86,3,347.58,Failed,58,Basic,S11,,mary28
T16052,TS-21655,2015-04-25,2015-04-25 16:29:28,Central,Milwaukee,Office Supplies,54.48,5,272.4,,18,Basic,S03,trudy.schmidt@example.com,trudy44
T14838,FH-14350,2017-06-01,2017-06-01 15:20:28,East,Dublin,Office Supplies,1.9,2,3.798,Completed,25,Premium,S08,fred.harton@example.com,fred96
